"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060986","endocrine hormone secretion","9/250","56/15314",0.160714285714286,9.84471428571429,8.54198901528093,2.76780615899933e-07,0.000822299239504673,0.000702452001308635,"LEP/INHA/INHBA/APLN/CGA/BMP6/AQP1/HCAR2/POMC",9
"GO:0036293","response to decreased oxygen levels","19/250","300/15314",0.0633333333333333,3.87954666666667,6.48883207102817,5.04787746780033e-07,0.000822299239504673,0.000702452001308635,"LEP/ENG/INHBA/HK2/PLOD2/ANG/AQP1/ERO1A/NDRG1/EGLN3/VCAM1/AK4/PIK3CB/VEGFA/HILPDA/ASCL2/SLC1A1/NOS2/SFRP1",19
"GO:0001666","response to hypoxia","18/250","287/15314",0.0627177700348432,3.84183972125436,6.2608655489502,1.17018483629374e-06,0.00113951927031601,0.000973438322094774,"LEP/ENG/INHBA/HK2/PLOD2/ANG/AQP1/ERO1A/NDRG1/EGLN3/VCAM1/AK4/PIK3CB/VEGFA/HILPDA/ASCL2/NOS2/SFRP1",18
"GO:0070482","response to oxygen levels","19/250","321/15314",0.059190031152648,3.6257445482866,6.12478305527397,1.39904146140701e-06,0.00113951927031601,0.000973438322094774,"LEP/ENG/INHBA/HK2/PLOD2/ANG/AQP1/ERO1A/NDRG1/EGLN3/VCAM1/AK4/PIK3CB/VEGFA/HILPDA/ASCL2/SLC1A1/NOS2/SFRP1",19
"GO:0050886","endocrine process","10/250","98/15314",0.102040816326531,6.25061224489796,6.71742346786038,4.46471735173088e-06,0.00290920982638784,0.00248520266904768,"LEP/INHA/INHBA/APLN/CGA/MME/BMP6/AQP1/HCAR2/POMC",10
"GO:0008585","female gonad development","10/250","106/15314",0.0943396226415094,5.7788679245283,6.36021652270316,9.05944093071086e-06,0.004919276425376,0.00420230909136834,"LEP/INHA/INHBA/CGA/ANG/KIT/VEGFA/NRIP1/SFRP1/NR5A2",10
"GO:0046545","development of primary female sexual characteristics","10/250","110/15314",0.0909090909090909,5.56872727272727,6.19501893460464,1.25989636130437e-05,0.00586391763589946,0.00500927214930638,"LEP/INHA/INHBA/CGA/ANG/KIT/VEGFA/NRIP1/SFRP1/NR5A2",10
"GO:0046660","female sex differentiation","10/250","124/15314",0.0806451612903226,4.94,5.67489943206084,3.59134626214661e-05,0.0146257576525921,0.0124941046277837,"LEP/INHA/INHBA/CGA/ANG/KIT/VEGFA/NRIP1/SFRP1/NR5A2",10
"GO:0044060","regulation of endocrine process","6/250","42/15314",0.142857142857143,8.75085714285714,6.47972257169141,5.71385554388792e-05,0.0186595690339439,0.0159400021084125,"LEP/INHA/INHBA/APLN/BMP6/POMC",6
"GO:0001541","ovarian follicle development","7/250","61/15314",0.114754098360656,7.02937704918033,6.0784061824316,5.84800673102212e-05,0.0186595690339439,0.0159400021084125,"INHA/INHBA/CGA/ANG/KIT/VEGFA/NR5A2",7
"GO:0006935","chemotaxis","19/250","421/15314",0.0451306413301663,2.76452256532066,4.72941214068579,6.45323238184679e-05,0.0186595690339439,0.0159400021084125,"BIN2/FLT1/ENG/TPBG/DUSP1/FGF7/KIT/ARTN/VCAM1/L1CAM/TREM1/PIK3CB/VEGFA/SEMA4C/SLAMF1/SERPINE1/CXCL8/CX3CR1/CXCR6",19
"GO:0042330","taxis","19/250","423/15314",0.0449172576832151,2.75145153664303,4.70583145873724,6.87276944159996e-05,0.0186595690339439,0.0159400021084125,"BIN2/FLT1/ENG/TPBG/DUSP1/FGF7/KIT/ARTN/VCAM1/L1CAM/TREM1/PIK3CB/VEGFA/SEMA4C/SLAMF1/SERPINE1/CXCL8/CX3CR1/CXCR6",19
"GO:1902106","negative regulation of leukocyte differentiation","9/250","111/15314",0.0810810810810811,4.9667027027027,5.40326771283981,8.46963323328518e-05,0.0212262039031101,0.0181325589221101,"FSTL3/INHA/INHBA/BCL6/HLA-G/GPR68/ASCL2/LTF/SFRP1",9
"GO:0042698","ovulation cycle","7/250","67/15314",0.104477611940299,6.39988059701493,5.70636240841453,0.000107281707293475,0.0228204200958818,0.0194944236804986,"LEP/INHBA/CGA/SLC26A6/NRIP1/GABRB1/NR5A2",7
"GO:0032274","gonadotropin secretion","4/250","16/15314",0.25,15.314,7.3796143722584,0.000108127003189544,0.0228204200958818,0.0194944236804986,"LEP/INHA/INHBA/CGA",4
"GO:0048608","reproductive structure development","15/250","297/15314",0.0505050505050505,3.09373737373737,4.69395402682242,0.000113168963664135,0.0228204200958818,0.0194944236804986,"LEP/INHA/ERRFI1/INHBA/ADAM2/CGA/BMP6/ANG/KIT/VEGFA/NOG/NRIP1/SFRP1/NR5A2/LHB",15
"GO:1903707","negative regulation of hemopoiesis","9/250","116/15314",0.0775862068965517,4.75262068965517,5.22637340573419,0.000119075242980353,0.0228204200958818,0.0194944236804986,"FSTL3/INHA/INHBA/BCL6/HLA-G/GPR68/ASCL2/LTF/SFRP1",9
"GO:0071456","cellular response to hypoxia","10/250","144/15314",0.0694444444444444,4.25388888888889,5.0538362557134,0.000127106150558183,0.0230062132510311,0.0196531381330898,"INHBA/AQP1/ERO1A/NDRG1/EGLN3/AK4/PIK3CB/VEGFA/HILPDA/SFRP1",10
"GO:0061458","reproductive system development","15/250","302/15314",0.0496688741721854,3.04251655629139,4.61827480186185,0.000136062140731152,0.0233310765527417,0.0199306537447737,"LEP/INHA/ERRFI1/INHBA/ADAM2/CGA/BMP6/ANG/KIT/VEGFA/NOG/NRIP1/SFRP1/NR5A2/LHB",15
"GO:0001935","endothelial cell proliferation","10/250","151/15314",0.0662251655629139,4.05668874172185,4.86269595416072,0.000187813528873455,0.0293526626242799,0.0250746147066641,"LEP/FLT1/ENG/APLN/BMP6/ANG/FGF7/PIK3CB/VEGFA/NOX5",10
"GO:0002762","negative regulation of myeloid leukocyte differentiation","6/250","52/15314",0.115384615384615,7.068,5.64639831502175,0.000193520192798455,0.0293526626242799,0.0250746147066641,"FSTL3/INHA/INHBA/GPR68/LTF/SFRP1",6
"GO:0036294","cellular response to decreased oxygen levels","10/250","152/15314",0.0657894736842105,4.03,4.83633269223428,0.000198207052711528,0.0293526626242799,0.0250746147066641,"INHBA/AQP1/ERO1A/NDRG1/EGLN3/AK4/PIK3CB/VEGFA/HILPDA/SFRP1",10
"GO:0009914","hormone transport","15/250","315/15314",0.0476190476190476,2.91695238095238,4.42858965399647,0.000215366943636015,0.0305071957550494,0.0260608786715617,"LEP/INHA/INHBA/APLN/CGA/BMP6/AQP1/ABCA12/HCAR2/NNAT/GPR68/SLCO4A1/FAM3B/NOS2/POMC",15
"GO:0060326","cell chemotaxis","14/250","285/15314",0.0491228070175439,3.00906666666667,4.41043806778964,0.000254199940962103,0.0345076419856054,0.0294782738554298,"BIN2/FLT1/ENG/TPBG/DUSP1/KIT/VCAM1/TREM1/VEGFA/SLAMF1/SERPINE1/CXCL8/CX3CR1/CXCR6",14
"GO:0042325","regulation of phosphorylation","17/250","400/15314",0.0425,2.60338,4.18600150781271,0.00031784301763747,0.0385765067882795,0.0329541158438212,"LEP/FLT1/INHA/ERRFI1/INHBA/APLN/ANG/DUSP1/FGF7/LIMCH1/SRPX2/KIT/SASH1/VEGFA/PILRB/LTF/SFRP1",17
"GO:0090288","negative regulation of cellular response to growth factor stimulus","8/250","106/15314",0.0754716981132075,4.62309433962264,4.82199233084157,0.000343122940421715,0.0385765067882795,0.0329541158438212,"FSTL3/GREM2/APLN/HTRA1/GPR155/PIK3CB/NOG/SFRP1",8
"GO:0045638","negative regulation of myeloid cell differentiation","7/250","81/15314",0.0864197530864197,5.29372839506173,4.99130776806793,0.000353531202251472,0.0385765067882795,0.0329541158438212,"FSTL3/INHA/INHBA/YPEL4/GPR68/LTF/SFRP1",7
"GO:0008406","gonad development","12/250","227/15314",0.052863436123348,3.23820264317181,4.37664054978182,0.000362043600014337,0.0385765067882795,0.0329541158438212,"LEP/INHA/INHBA/ADAM2/CGA/ANG/KIT/VEGFA/NRIP1/SFRP1/NR5A2/LHB",12
"GO:0046942","carboxylic acid transport","15/250","332/15314",0.0451807228915663,2.76759036144578,4.19465031857937,0.000377276706590504,0.0385765067882795,0.0329541158438212,"LEP/NTRK2/SLC6A8/SPX/SLCO2A1/SLC16A3/SFXN3/SLC26A6/PLIN2/CES1/SLC1A6/SLC1A1/SLCO4A1/NOS2/RGS4",15
"GO:0010721","negative regulation of cell development","13/250","262/15314",0.049618320610687,3.03941984732824,4.28933705575091,0.000382392079487645,0.0385765067882795,0.0329541158438212,"FSTL3/INHA/INHBA/BCL6/VEGFA/FRZB/HLA-G/GPR68/ASCL2/NOG/PAEP/LTF/SFRP1",13
"GO:0015849","organic acid transport","15/250","333/15314",0.045045045045045,2.75927927927928,4.18134973771541,0.000389412972062092,0.0385765067882795,0.0329541158438212,"LEP/NTRK2/SLC6A8/SPX/SLCO2A1/SLC16A3/SFXN3/SLC26A6/PLIN2/CES1/SLC1A6/SLC1A1/SLCO4A1/NOS2/RGS4",15
"GO:0030514","negative regulation of BMP signaling pathway","6/250","59/15314",0.101694915254237,6.22942372881356,5.18446235207157,0.00038944529764733,0.0385765067882795,0.0329541158438212,"FSTL3/GREM2/HTRA1/GPR155/NOG/SFRP1",6
"GO:0015718","monocarboxylic acid transport","10/250","166/15314",0.0602409638554217,3.69012048192771,4.48929473483264,0.00040257864665485,0.0385765067882795,0.0329541158438212,"LEP/SLC6A8/SPX/SLCO2A1/SLC16A3/SLC26A6/PLIN2/CES1/SLCO4A1/NOS2",10
"GO:0071453","cellular response to oxygen levels","10/250","166/15314",0.0602409638554217,3.69012048192771,4.48929473483264,0.00040257864665485,0.0385765067882795,0.0329541158438212,"INHBA/AQP1/ERO1A/NDRG1/EGLN3/AK4/PIK3CB/VEGFA/HILPDA/SFRP1",10
"GO:0045137","development of primary sexual characteristics","12/250","232/15314",0.0517241379310345,3.16841379310345,4.28732767585913,0.000440613486641584,0.0410148211279508,0.0350370543964014,"LEP/INHA/INHBA/ADAM2/CGA/ANG/KIT/VEGFA/NRIP1/SFRP1/NR5A2/LHB",12
"GO:0046879","hormone secretion","14/250","303/15314",0.0462046204620462,2.8303102310231,4.14544541720544,0.000471502191350919,0.0426709483172582,0.036451806840112,"LEP/INHA/INHBA/APLN/CGA/BMP6/AQP1/ABCA12/HCAR2/NNAT/GPR68/FAM3B/NOS2/POMC",14
"GO:0007548","sex differentiation","13/250","273/15314",0.0476190476190476,2.91695238095238,4.11703239886677,0.000564319004925092,0.049690576163404,0.0424483484785759,"LEP/INHA/INHBA/ADAM2/CGA/BMP6/ANG/KIT/VEGFA/NRIP1/SFRP1/NR5A2/LHB",13
